idindikator;IDAktStanovnistva;nAktStanovnistva;mes;god;IDPol;nPol;IDTer;nTer;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
240002090102IND01;2;Запослена лица;00;2017;2;Женско;RS22;Регион Јужне и Источне Србије;236.3;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2017;0;Укупно;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;2;Запослена лица;00;2017;1;Мушко;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;2;Запослена лица;00;2017;2;Женско;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;3;Незапослена лица;00;2017;0;Укупно;RS;РЕПУБЛИКА СРБИЈА;435.2;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2017;1;Мушко;RS;РЕПУБЛИКА СРБИЈА;230.5;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2017;2;Женско;RS;РЕПУБЛИКА СРБИЈА;204.7;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2017;0;Укупно;RS1;СРБИЈА – СЕВЕР;208.8;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2017;1;Мушко;RS1;СРБИЈА – СЕВЕР;111.3;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2017;2;Женско;RS1;СРБИЈА – СЕВЕР;97.5;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2017;0;Укупно;RS11;Београдски регион;106.7;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2017;1;Мушко;RS11;Београдски регион;56.2;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2017;2;Женско;RS11;Београдски регион;50.5;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2017;0;Укупно;RS12;Регион Војводине;102.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2017;1;Мушко;RS12;Регион Војводине;55.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2017;2;Женско;RS12;Регион Војводине;47;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2017;0;Укупно;RS2;СРБИЈА – ЈУГ;226.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2017;1;Мушко;RS2;СРБИЈА – ЈУГ;119.2;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2017;2;Женско;RS2;СРБИЈА – ЈУГ;107.2;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2017;0;Укупно;RS21;Регион Шумадије и Западне Србије;125.5;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2017;1;Мушко;RS21;Регион Шумадије и Западне Србије;65.7;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2017;2;Женско;RS21;Регион Шумадије и Западне Србије;59.8;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2017;0;Укупно;RS22;Регион Јужне и Источне Србије;100.8;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2017;1;Мушко;RS22;Регион Јужне и Источне Србије;53.5;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2017;2;Женско;RS22;Регион Јужне и Источне Србије;47.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2017;0;Укупно;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;3;Незапослена лица;00;2017;1;Мушко;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;3;Незапослена лица;00;2017;2;Женско;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;4;Неактивно становништво;00;2017;0;Укупно;RS;РЕПУБЛИКА СРБИЈА;2754.9;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2017;1;Мушко;RS;РЕПУБЛИКА СРБИЈА;1090.8;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2017;2;Женско;RS;РЕПУБЛИКА СРБИЈА;1664.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2017;0;Укупно;RS1;СРБИЈА – СЕВЕР;1397.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2017;1;Мушко;RS1;СРБИЈА – СЕВЕР;552.3;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2017;2;Женско;RS1;СРБИЈА – СЕВЕР;845.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2017;0;Укупно;RS11;Београдски регион;634.8;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2017;1;Мушко;RS11;Београдски регион;255.3;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2017;2;Женско;RS11;Београдски регион;379.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2017;0;Укупно;RS12;Регион Војводине;762.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2017;1;Мушко;RS12;Регион Војводине;297;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2017;2;Женско;RS12;Регион Војводине;465.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2017;0;Укупно;RS2;СРБИЈА – ЈУГ;1357.5;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2017;1;Мушко;RS2;СРБИЈА – ЈУГ;538.5;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2017;2;Женско;RS2;СРБИЈА – ЈУГ;819;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2017;0;Укупно;RS21;Регион Шумадије и Западне Србије;739.3;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2017;1;Мушко;RS21;Регион Шумадије и Западне Србије;287.8;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2017;2;Женско;RS21;Регион Шумадије и Западне Србије;451.5;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2017;0;Укупно;RS22;Регион Јужне и Источне Србије;618.2;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2017;1;Мушко;RS22;Регион Јужне и Источне Србије;250.7;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2017;2;Женско;RS22;Регион Јужне и Источне Србије;367.5;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2017;0;Укупно;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;4;Неактивно становништво;00;2017;1;Мушко;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;4;Неактивно становништво;00;2017;2;Женско;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;0;Укупно;00;2018;0;Укупно;RS;РЕПУБЛИКА СРБИЈА;5955.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2018;1;Мушко;RS;РЕПУБЛИКА СРБИЈА;2872.5;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2018;2;Женско;RS;РЕПУБЛИКА СРБИЈА;3082.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2018;0;Укупно;RS1;СРБИЈА – СЕВЕР;3031.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2018;1;Мушко;RS1;СРБИЈА – СЕВЕР;1437.7;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2018;2;Женско;RS1;СРБИЈА – СЕВЕР;1593.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2018;0;Укупно;RS11;Београдски регион;1436.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2018;1;Мушко;RS11;Београдски регион;667.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2018;2;Женско;RS11;Београдски регион;769;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2018;0;Укупно;RS12;Регион Војводине;1594.5;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2018;1;Мушко;RS12;Регион Војводине;770.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2018;2;Женско;RS12;Регион Војводине;824.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2018;0;Укупно;RS2;СРБИЈА – ЈУГ;2924;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2018;1;Мушко;RS2;СРБИЈА – ЈУГ;1434.8;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2018;2;Женско;RS2;СРБИЈА – ЈУГ;1489.2;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2018;0;Укупно;RS21;Регион Шумадије и Западне Србије;1653.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2018;1;Мушко;RS21;Регион Шумадије и Западне Србије;809;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2018;2;Женско;RS21;Регион Шумадије и Западне Србије;844.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2018;0;Укупно;RS22;Регион Јужне и Источне Србије;1271;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2018;1;Мушко;RS22;Регион Јужне и Источне Србије;625.9;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2018;2;Женско;RS22;Регион Јужне и Источне Србије;645.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2018;0;Укупно;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;0;Укупно;00;2018;1;Мушко;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;0;Укупно;00;2018;2;Женско;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;1;Активно становништво;00;2018;0;Укупно;RS;РЕПУБЛИКА СРБИЈА;3245.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2018;1;Мушко;RS;РЕПУБЛИКА СРБИЈА;1805.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2018;2;Женско;RS;РЕПУБЛИКА СРБИЈА;1439.7;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2018;0;Укупно;RS1;СРБИЈА – СЕВЕР;1649.7;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2018;1;Мушко;RS1;СРБИЈА – СЕВЕР;901;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2018;2;Женско;RS1;СРБИЈА – СЕВЕР;748.8;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2018;0;Укупно;RS11;Београдски регион;807.7;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2018;1;Мушко;RS11;Београдски регион;420.7;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2018;2;Женско;RS11;Београдски регион;387.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2018;0;Укупно;RS12;Регион Војводине;842;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2018;1;Мушко;RS12;Регион Војводине;480.3;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2018;2;Женско;RS12;Регион Војводине;361.7;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2018;0;Укупно;RS2;СРБИЈА – ЈУГ;1595.3;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2018;1;Мушко;RS2;СРБИЈА – ЈУГ;904.5;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2018;2;Женско;RS2;СРБИЈА – ЈУГ;690.9;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2018;0;Укупно;RS21;Регион Шумадије и Западне Србије;927.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2018;1;Мушко;RS21;Регион Шумадије и Западне Србије;521.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2018;2;Женско;RS21;Регион Шумадије и Западне Србије;405.5;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2018;0;Укупно;RS22;Регион Јужне и Источне Србије;668.2;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2018;1;Мушко;RS22;Регион Јужне и Источне Србије;382.8;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2018;2;Женско;RS22;Регион Јужне и Источне Србије;285.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2018;0;Укупно;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;1;Активно становништво;00;2018;1;Мушко;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;1;Активно становништво;00;2018;2;Женско;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;2;Запослена лица;00;2018;0;Укупно;RS;РЕПУБЛИКА СРБИЈА;2832.9;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2018;1;Мушко;RS;РЕПУБЛИКА СРБИЈА;1590.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2018;2;Женско;RS;РЕПУБЛИКА СРБИЈА;1242.9;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2018;0;Укупно;RS1;СРБИЈА – СЕВЕР;1473.9;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2018;1;Мушко;RS1;СРБИЈА – СЕВЕР;811.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2018;2;Женско;RS1;СРБИЈА – СЕВЕР;662.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2018;0;Укупно;RS11;Београдски регион;720;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2018;1;Мушко;RS11;Београдски регион;377.9;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2018;2;Женско;RS11;Београдски регион;342.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2018;0;Укупно;RS12;Регион Војводине;753.9;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2018;1;Мушко;RS12;Регион Војводине;433.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2018;2;Женско;RS12;Регион Војводине;320.5;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2018;0;Укупно;RS2;СРБИЈА – ЈУГ;1359;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2018;1;Мушко;RS2;СРБИЈА – ЈУГ;778.7;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2018;2;Женско;RS2;СРБИЈА – ЈУГ;580.3;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2018;0;Укупно;RS21;Регион Шумадије и Западне Србије;799;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2018;1;Мушко;RS21;Регион Шумадије и Западне Србије;455.5;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2018;2;Женско;RS21;Регион Шумадије и Западне Србије;343.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2018;0;Укупно;RS22;Регион Јужне и Источне Србије;560;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2018;1;Мушко;RS22;Регион Јужне и Источне Србије;323.2;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2018;2;Женско;RS22;Регион Јужне и Источне Србије;236.7;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2018;0;Укупно;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;2;Запослена лица;00;2018;1;Мушко;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;2;Запослена лица;00;2018;2;Женско;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;3;Незапослена лица;00;2018;0;Укупно;RS;РЕПУБЛИКА СРБИЈА;412.2;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2018;1;Мушко;RS;РЕПУБЛИКА СРБИЈА;215.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2018;2;Женско;RS;РЕПУБЛИКА СРБИЈА;196.8;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2018;0;Укупно;RS1;СРБИЈА – СЕВЕР;175.8;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2018;1;Мушко;RS1;СРБИЈА – СЕВЕР;89.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2018;2;Женско;RS1;СРБИЈА – СЕВЕР;86.2;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2018;0;Укупно;RS11;Београдски регион;87.7;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2018;1;Мушко;RS11;Београдски регион;42.7;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2018;2;Женско;RS11;Београдски регион;45;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2018;0;Укупно;RS12;Регион Војводине;88.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2018;1;Мушко;RS12;Регион Војводине;46.9;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2018;2;Женско;RS12;Регион Војводине;41.2;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2018;0;Укупно;RS2;СРБИЈА – ЈУГ;236.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2018;1;Мушко;RS2;СРБИЈА – ЈУГ;125.8;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2018;2;Женско;RS2;СРБИЈА – ЈУГ;110.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2018;0;Укупно;RS21;Регион Шумадије и Западне Србије;128.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2018;1;Мушко;RS21;Регион Шумадије и Западне Србије;66.2;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2018;2;Женско;RS21;Регион Шумадије и Западне Србије;61.9;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2018;0;Укупно;RS22;Регион Јужне и Источне Србије;108.2;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2018;1;Мушко;RS22;Регион Јужне и Источне Србије;59.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2018;2;Женско;RS22;Регион Јужне и Источне Србије;48.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2018;0;Укупно;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;3;Незапослена лица;00;2018;1;Мушко;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;3;Незапослена лица;00;2018;2;Женско;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;4;Неактивно становништво;00;2018;0;Укупно;RS;РЕПУБЛИКА СРБИЈА;2710;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2018;1;Мушко;RS;РЕПУБЛИКА СРБИЈА;1067.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2018;2;Женско;RS;РЕПУБЛИКА СРБИЈА;1642.9;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
